DATE_TIME,AMBIENT_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,IS_DAYLIGHT,MODULE_TEMPERATURE,DC_POWER,AC_POWER
2025-06-25 00:00:00,24.7,0.0,0,0,2,0,22.556474685668945,0.45565512776374817,0.12781170010566711
2025-06-25 00:15:00,24.65,0.0,0,15,2,0,22.646484375,0.8367596864700317,0.12781170010566711
2025-06-25 00:30:00,24.6,0.0,0,30,2,0,22.591659545898438,0.8367596864700317,0.12781170010566711
2025-06-25 00:45:00,24.55,0.0,0,45,2,0,22.591659545898438,0.8367596864700317,0.12781170010566711
2025-06-25 01:00:00,24.5,0.0,1,0,2,0,22.465974807739258,0.45565512776374817,0.12781170010566711
2025-06-25 01:15:00,24.45,0.0,1,15,2,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-25 01:30:00,24.4,0.0,1,30,2,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-25 01:45:00,24.35,0.0,1,45,2,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-25 02:00:00,24.3,0.0,2,0,2,0,22.19317054748535,0.45565512776374817,0.12781170010566711
2025-06-25 02:15:00,24.3,0.0,2,15,2,0,22.19317054748535,0.8367596864700317,0.12781170010566711
2025-06-25 02:30:00,24.3,0.0,2,30,2,0,22.19317054748535,0.8367596864700317,0.12781170010566711
2025-06-25 02:45:00,24.3,0.0,2,45,2,0,22.19317054748535,0.8367596864700317,0.12781170010566711
2025-06-25 03:00:00,24.3,0.0,3,0,2,0,22.19317054748535,0.45565512776374817,0.12781170010566711
2025-06-25 03:15:00,24.275,0.0,3,15,2,0,22.19317054748535,0.8367596864700317,0.12781170010566711
2025-06-25 03:30:00,24.25,0.0,3,30,2,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-25 03:45:00,24.225,0.0,3,45,2,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-25 04:00:00,24.2,0.0,4,0,2,0,22.102298736572266,0.45565512776374817,0.12781170010566711
2025-06-25 04:15:00,24.2,0.0,4,15,2,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-25 04:30:00,24.2,0.0,4,30,2,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-25 04:45:00,24.2,0.0,4,45,2,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-25 05:00:00,24.2,0.0,5,0,2,0,22.102298736572266,0.45565512776374817,0.12781170010566711
2025-06-25 05:15:00,24.225,0.0010625,5,15,2,0,22.65146255493164,0.8367596864700317,0.12781170010566711
2025-06-25 05:30:00,24.25,0.002125,5,30,2,0,22.906526565551758,0.8367596864700317,0.7424517869949341
2025-06-25 05:45:00,24.275,0.0031875,5,45,2,0,23.043535232543945,16.490201950073242,11.766735076904297
2025-06-25 06:00:00,24.3,0.00425,6,0,2,1,23.043535232543945,18.992807388305664,9.284894943237305
2025-06-25 06:15:00,24.4,0.0093125,6,15,2,1,23.48101234436035,106.50660705566406,99.02061462402344
2025-06-25 06:30:00,24.5,0.014375,6,30,2,1,23.685352325439453,195.58555603027344,166.64300537109375
2025-06-25 06:45:00,24.6,0.0194375,6,45,2,1,24.046791076660156,278.1905517578125,270.6184387207031
2025-06-25 07:00:00,24.7,0.0245,7,0,2,1,23.97949981689453,326.9217224121094,319.4185791015625
2025-06-25 07:15:00,24.875,0.0316875,7,15,2,1,24.88835334777832,441.7773742675781,434.31915283203125
2025-06-25 07:30:00,25.049999999999997,0.038875,7,30,2,1,25.410856246948242,558.8180541992188,538.7537841796875
2025-06-25 07:45:00,25.224999999999998,0.0460625,7,45,2,1,26.08596420288086,679.872802734375,646.3753662109375
2025-06-25 08:00:00,25.4,0.05325,8,0,2,1,26.08596420288086,745.5369873046875,723.6568603515625
2025-06-25 08:15:00,25.625,0.058375,8,15,2,1,26.55278778076172,881.963623046875,851.4097900390625
2025-06-25 08:30:00,25.85,0.0635,8,30,2,1,26.770978927612305,929.2901611328125,894.6102294921875
2025-06-25 08:45:00,26.075,0.068625,8,45,2,1,27.86261749267578,978.2176513671875,963.6609497070312
2025-06-25 09:00:00,26.3,0.07375,9,0,2,1,28.05870819091797,1097.5435791015625,1052.1116943359375
2025-06-25 09:15:00,26.45,0.0785,9,15,2,1,28.316652297973633,1164.71240234375,1143.367919921875
2025-06-25 09:30:00,26.6,0.08325,9,30,2,1,28.68655776977539,1239.3514404296875,1224.6312255859375
2025-06-25 09:45:00,26.75,0.088,9,45,2,1,28.925195693969727,1287.7274169921875,1269.8626708984375
2025-06-25 10:00:00,26.9,0.09275,10,0,2,1,28.925195693969727,1407.7877197265625,1354.0472412109375
2025-06-25 10:15:00,27.049999999999997,0.095875,10,15,2,1,30.03813934326172,1457.946044921875,1429.15234375
2025-06-25 10:30:00,27.2,0.099,10,30,2,1,30.328208923339844,1531.8201904296875,1473.872314453125
2025-06-25 10:45:00,27.35,0.102125,10,45,2,1,30.33570098876953,1552.203125,1516.570068359375
2025-06-25 11:00:00,27.5,0.10525,11,0,2,1,30.580291748046875,1574.7750244140625,1556.912353515625
2025-06-25 11:15:00,27.6,0.1089375,11,15,2,1,30.610280990600586,1497.643798828125,1475.442626953125
2025-06-25 11:30:00,27.7,0.112625,11,30,2,1,31.12627410888672,1681.71875,1653.3497314453125
2025-06-25 11:45:00,27.799999999999997,0.1163125,11,45,2,1,31.443557739257812,1677.852294921875,1653.3497314453125
2025-06-25 12:00:00,27.9,0.12,12,0,2,1,31.687009811401367,1856.14697265625,1831.6513671875
2025-06-25 12:15:00,28.0,0.1203125,12,15,2,1,31.500572204589844,1852.367919921875,1831.6513671875
2025-06-25 12:30:00,28.1,0.120625,12,30,2,1,31.500572204589844,1847.0423583984375,1793.3935546875
2025-06-25 12:45:00,28.2,0.1209375,12,45,2,1,31.60826873779297,1839.6192626953125,1793.3935546875
2025-06-25 13:00:00,28.3,0.12125,13,0,2,1,31.347131729125977,1856.14697265625,1831.6513671875
2025-06-25 13:15:00,28.225,0.1136875,13,15,2,1,31.135286331176758,1744.20654296875,1693.6419677734375
2025-06-25 13:30:00,28.15,0.106125,13,30,2,1,30.990541458129883,1544.8409423828125,1516.965576171875
2025-06-25 13:45:00,28.075,0.0985625,13,45,2,1,30.882844924926758,1481.5904541015625,1430.322021484375
2025-06-25 14:00:00,28.0,0.091,14,0,2,1,30.442626953125,1407.7725830078125,1354.0472412109375
2025-06-25 14:15:00,28.125,0.0925,14,15,2,1,30.550323486328125,1396.296142578125,1354.0472412109375
2025-06-25 14:30:00,28.25,0.094,14,30,2,1,30.289186477661133,1387.307373046875,1354.0472412109375
2025-06-25 14:45:00,28.375,0.0955,14,45,2,1,30.34173011779785,1392.5048828125,1353.904541015625
2025-06-25 15:00:00,28.5,0.097,15,0,2,1,30.229490280151367,1518.5081787109375,1473.729736328125
2025-06-25 15:15:00,28.475,0.0906875,15,15,2,1,30.37005043029785,1393.2667236328125,1353.904541015625
2025-06-25 15:30:00,28.45,0.084375,15,30,2,1,30.01384162902832,1246.656982421875,1224.2813720703125
2025-06-25 15:45:00,28.424999999999997,0.0780625,15,45,2,1,29.99938201904297,1150.34716796875,1108.2928466796875
2025-06-25 16:00:00,28.4,0.07175,16,0,2,1,29.97106170654297,1106.6939697265625,1051.45068359375
2025-06-25 16:15:00,28.224999999999998,0.062875,16,15,2,1,28.600740432739258,940.0292358398438,925.9478759765625
2025-06-25 16:30:00,28.049999999999997,0.054,16,30,2,1,28.50812530517578,823.2350463867188,809.771484375
2025-06-25 16:45:00,27.875,0.045125,16,45,2,1,28.225189208984375,604.6611328125,604.3207397460938
2025-06-25 17:00:00,27.7,0.03625,17,0,2,1,27.916765213012695,511.505126953125,501.81396484375
2025-06-25 17:15:00,27.5,0.0305625,17,15,2,1,27.135175704956055,429.307861328125,411.89312744140625
2025-06-25 17:30:00,27.299999999999997,0.024875,17,30,2,1,26.736576080322266,337.6977844238281,321.15850830078125
2025-06-25 17:45:00,27.099999999999998,0.0191875,17,45,2,1,26.698408126831055,278.9681396484375,271.324462890625
2025-06-25 18:00:00,26.9,0.0135,18,0,2,1,26.290544509887695,186.10679626464844,166.4545440673828
2025-06-25 18:15:00,26.724999999999998,0.01025,18,15,2,1,26.095592498779297,126.54078674316406,115.83686828613281
2025-06-25 18:30:00,26.549999999999997,0.007,18,30,2,1,25.303525924682617,57.97666931152344,63.328975677490234
2025-06-25 18:45:00,26.375,0.00375,18,45,2,1,25.169761657714844,17.88697052001953,12.427438735961914
2025-06-25 19:00:00,26.2,0.0005,19,0,2,0,24.587793350219727,2.6277048587799072,0.16043731570243835
2025-06-25 19:15:00,26.05,0.000375,19,15,2,0,24.44194793701172,2.233537435531616,0.16043731570243835
2025-06-25 19:30:00,25.9,0.00025,19,30,2,0,24.16067123413086,2.233537435531616,0.16043731570243835
2025-06-25 19:45:00,25.75,0.000125,19,45,2,0,23.99770736694336,2.233537435531616,0.16043731570243835
2025-06-25 20:00:00,25.6,0.0,20,0,2,0,23.773210525512695,2.445485830307007,0.15671619772911072
2025-06-25 20:15:00,25.450000000000003,0.0,20,15,2,0,23.621915817260742,2.051318407058716,0.15671619772911072
2025-06-25 20:30:00,25.3,0.0,20,30,2,0,23.621915817260742,2.051318407058716,0.15671619772911072
2025-06-25 20:45:00,25.15,0.0,20,45,2,0,23.168495178222656,1.6143720149993896,0.12781170010566711
2025-06-25 21:00:00,25.0,0.0,21,0,2,0,23.181180953979492,2.0085394382476807,0.12781170010566711
2025-06-25 21:15:00,24.95,0.0,21,15,2,0,23.078441619873047,1.6143720149993896,0.12781170010566711
2025-06-25 21:30:00,24.9,0.0,21,30,2,0,23.078441619873047,1.6143720149993896,0.12781170010566711
2025-06-25 21:45:00,24.85,0.0,21,45,2,0,23.078441619873047,1.6143720149993896,0.12781170010566711
2025-06-25 22:00:00,24.8,0.0,22,0,2,0,22.59493637084961,2.0085394382476807,0.12781170010566711
2025-06-25 22:15:00,24.8,0.0,22,15,2,0,22.59493637084961,1.6143720149993896,0.12781170010566711
2025-06-25 22:30:00,24.8,0.0,22,30,2,0,22.59493637084961,1.6143720149993896,0.12781170010566711
2025-06-25 22:45:00,24.8,0.0,22,45,2,0,22.59493637084961,1.6143720149993896,0.12781170010566711
2025-06-25 23:00:00,24.8,0.0,23,0,2,0,22.59493637084961,2.0085394382476807,0.12781170010566711
2025-06-25 23:15:00,24.775,0.0,23,15,2,0,22.59493637084961,1.6143720149993896,0.12781170010566711
2025-06-25 23:30:00,24.75,0.0,23,30,2,0,22.5319881439209,1.6143720149993896,0.12781170010566711
2025-06-25 23:45:00,24.725,0.0,23,45,2,0,22.5319881439209,1.6143720149993896,0.12781170010566711
2025-06-26 00:00:00,24.7,0.0,0,0,3,0,22.556474685668945,0.45565512776374817,0.12781170010566711
2025-06-26 00:15:00,24.7,0.0,0,15,3,0,22.556474685668945,0.8367596864700317,0.12781170010566711
2025-06-26 00:30:00,24.7,0.0,0,30,3,0,22.556474685668945,0.8367596864700317,0.12781170010566711
2025-06-26 00:45:00,24.7,0.0,0,45,3,0,22.556474685668945,0.8367596864700317,0.12781170010566711
2025-06-26 01:00:00,24.7,0.0,1,0,3,0,22.556474685668945,0.45565512776374817,0.12781170010566711
2025-06-26 01:15:00,24.65,0.0,1,15,3,0,22.646484375,0.8367596864700317,0.12781170010566711
2025-06-26 01:30:00,24.6,0.0,1,30,3,0,22.591659545898438,0.8367596864700317,0.12781170010566711
2025-06-26 01:45:00,24.55,0.0,1,45,3,0,22.591659545898438,0.8367596864700317,0.12781170010566711
2025-06-26 02:00:00,24.5,0.0,2,0,3,0,22.465974807739258,0.45565512776374817,0.12781170010566711
2025-06-26 02:15:00,24.475,0.0,2,15,3,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-26 02:30:00,24.45,0.0,2,30,3,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-26 02:45:00,24.424999999999997,0.0,2,45,3,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-26 03:00:00,24.4,0.0,3,0,3,0,22.465974807739258,0.45565512776374817,0.12781170010566711
2025-06-26 03:15:00,24.375,0.0,3,15,3,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-26 03:30:00,24.35,0.0,3,30,3,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-26 03:45:00,24.325,0.0,3,45,3,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-26 04:00:00,24.3,0.0,4,0,3,0,22.19317054748535,0.45565512776374817,0.12781170010566711
2025-06-26 04:15:00,24.275,0.0,4,15,3,0,22.19317054748535,0.8367596864700317,0.12781170010566711
2025-06-26 04:30:00,24.25,0.0,4,30,3,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-26 04:45:00,24.225,0.0,4,45,3,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-26 05:00:00,24.2,0.0,5,0,3,0,22.102298736572266,0.45565512776374817,0.12781170010566711
2025-06-26 05:15:00,24.2,0.000875,5,15,3,0,22.51801300048828,0.8367596864700317,0.12781170010566711
2025-06-26 05:30:00,24.2,0.00175,5,30,3,0,22.764705657958984,0.8367596864700317,0.7424517869949341
2025-06-26 05:45:00,24.2,0.002625,5,45,3,0,22.906526565551758,0.8367596864700317,0.7424517869949341
2025-06-26 06:00:00,24.2,0.0035,6,0,3,1,22.906526565551758,14.93111801147461,10.732660293579102
2025-06-26 06:15:00,24.275,0.0088125,6,15,3,1,23.113597869873047,101.61463928222656,98.99170684814453
2025-06-26 06:30:00,24.35,0.014125,6,30,3,1,23.578556060791016,196.73182678222656,166.64300537109375
2025-06-26 06:45:00,24.425,0.0194375,6,45,3,1,23.849563598632812,279.3368225097656,270.4788513183594
2025-06-26 07:00:00,24.5,0.02475,7,0,3,1,23.937063217163086,329.2801513671875,319.4185791015625
2025-06-26 07:15:00,24.65,0.0318125,7,15,3,1,24.13429069519043,444.1358642578125,434.60986328125
2025-06-26 07:30:00,24.8,0.038875,7,30,3,1,24.372922897338867,561.1765747070312,538.7018432617188
2025-06-26 07:45:00,24.950000000000003,0.0459375,7,45,3,1,25.384923934936523,685.5317993164062,670.9364013671875
2025-06-26 08:00:00,25.1,0.053,8,0,3,1,25.527599334716797,751.1959838867188,723.9476318359375
2025-06-26 08:15:00,25.3,0.0578125,8,15,3,1,26.237079620361328,815.62548828125,772.052490234375
2025-06-26 08:30:00,25.5,0.062625,8,30,3,1,26.413768768310547,929.2901611328125,894.9010009765625
2025-06-26 08:45:00,25.7,0.0674375,8,45,3,1,27.426952362060547,968.0652465820312,929.6423950195312
2025-06-26 09:00:00,25.9,0.07225,9,0,3,1,27.468454360961914,1064.267333984375,1051.854736328125
2025-06-26 09:15:00,26.15,0.0799375,9,15,3,1,27.86261749267578,1248.37255859375,1224.921630859375
2025-06-26 09:30:00,26.4,0.087625,9,30,3,1,28.60447120666504,1310.7987060546875,1269.8626708984375
2025-06-26 09:45:00,26.65,0.0953125,9,45,3,1,28.925195693969727,1385.1993408203125,1354.20458984375
2025-06-26 10:00:00,26.9,0.103,10,0,3,1,29.21526527404785,1560.3350830078125,1516.570068359375
2025-06-26 10:15:00,27.174999999999997,0.1125625,10,15,3,1,30.52383804321289,1769.2850341796875,1728.5743408203125
2025-06-26 10:30:00,27.45,0.122125,10,30,3,1,30.914138793945312,1860.1904296875,1831.812744140625
2025-06-26 10:45:00,27.725,0.1316875,10,45,3,1,31.908445358276367,1866.8480224609375,1832.0545654296875
2025-06-26 11:00:00,28.0,0.14125,11,0,3,1,31.83492088317871,2016.966064453125,1981.731201171875
2025-06-26 11:15:00,28.225,0.1480625,11,15,3,1,33.12445068359375,2086.576904296875,2067.240966796875
2025-06-26 11:30:00,28.45,0.154875,11,30,3,1,33.69673156738281,2184.731689453125,2126.46875
2025-06-26 11:45:00,28.674999999999997,0.1616875,11,45,3,1,34.88887023925781,2218.614501953125,2174.3671875
2025-06-26 12:00:00,28.9,0.1685,12,0,3,1,34.62830352783203,2524.305908203125,2456.7177734375
2025-06-26 12:15:00,28.924999999999997,0.16325,12,15,3,1,34.014060974121094,2492.93798828125,2456.7177734375
2025-06-26 12:30:00,28.95,0.158,12,30,3,1,33.990821838378906,2255.317138671875,2222.269287109375
2025-06-26 12:45:00,28.975,0.15275,12,45,3,1,34.17922592163086,2234.93359375,2174.29345703125
2025-06-26 13:00:00,29.0,0.1475,13,0,3,1,34.20252227783203,2128.5341796875,2066.387939453125
2025-06-26 13:15:00,29.025,0.1444375,13,15,3,1,32.354034423828125,2127.43017578125,2065.84326171875
2025-06-26 13:30:00,29.05,0.141375,13,30,3,1,32.972923278808594,2046.055419921875,2020.892333984375
2025-06-26 13:45:00,29.075000000000003,0.1383125,13,45,3,1,32.972923278808594,2050.560302734375,2020.892333984375
2025-06-26 14:00:00,29.1,0.13525,14,0,3,1,32.855384826660156,1997.5123291015625,1945.35693359375
2025-06-26 14:15:00,29.025000000000002,0.1234375,14,15,3,1,32.019691467285156,1852.131591796875,1831.1676025390625
2025-06-26 14:30:00,28.950000000000003,0.111625,14,30,3,1,31.31011199951172,1665.127685546875,1606.85546875
2025-06-26 14:45:00,28.875,0.0998125,14,45,3,1,31.597333908081055,1476.714599609375,1429.19287109375
2025-06-26 15:00:00,28.8,0.088,15,0,3,1,31.053062438964844,1334.8739013671875,1307.302978515625
2025-06-26 15:15:00,28.775,0.082625,15,15,3,1,30.48093605041504,1255.645751953125,1223.0245361328125
2025-06-26 15:30:00,28.75,0.07725,15,30,3,1,30.36796760559082,1162.0205078125,1141.6356201171875
2025-06-26 15:45:00,28.725,0.071875,15,45,3,1,30.36796760559082,1097.5474853515625,1050.6766357421875
2025-06-26 16:00:00,28.7,0.0665,16,0,3,1,30.757429122924805,989.8051147460938,962.1477661132812
2025-06-26 16:15:00,28.6,0.0605,16,15,3,1,29.172245025634766,893.5851440429688,851.427978515625
2025-06-26 16:30:00,28.5,0.0545,16,30,3,1,28.95868492126465,820.2057495117188,810.1466064453125
2025-06-26 16:45:00,28.4,0.0485,16,45,3,1,28.85697364807129,710.4967651367188,690.1870727539062
2025-06-26 17:00:00,28.3,0.0425,17,0,3,1,28.474594116210938,607.3992919921875,603.9358520507812
2025-06-26 17:15:00,28.175,0.0359375,17,15,3,1,28.491716384887695,508.9516906738281,501.7935791015625
2025-06-26 17:30:00,28.05,0.029375,17,30,3,1,27.491456985473633,441.3131408691406,435.3629150390625
2025-06-26 17:45:00,27.925,0.0228125,17,45,3,1,27.46739959716797,330.67694091796875,321.114013671875
2025-06-26 18:00:00,27.8,0.01625,18,0,3,1,26.937660217285156,187.4946746826172,166.61756896972656
2025-06-26 18:15:00,27.575,0.012375,18,15,3,1,26.610008239746094,128.048095703125,115.83686828613281
2025-06-26 18:30:00,27.35,0.0085,18,30,3,1,26.16965675354004,85.35596466064453,88.05794525146484
2025-06-26 18:45:00,27.125,0.004625,18,45,3,1,25.905784606933594,23.566402435302734,11.193455696105957
2025-06-26 19:00:00,26.9,0.00075,19,0,3,0,25.144506454467773,2.6277048587799072,0.16043731570243835
2025-06-26 19:15:00,26.724999999999998,0.0005625,19,15,3,0,25.144506454467773,2.233537435531616,0.16043731570243835
2025-06-26 19:30:00,26.549999999999997,0.000375,19,30,3,0,24.94161033630371,2.233537435531616,0.16043731570243835
2025-06-26 19:45:00,26.375,0.0001875,19,45,3,0,24.721389770507812,2.233537435531616,0.16043731570243835
2025-06-26 20:00:00,26.2,0.0,20,0,3,0,24.140850067138672,2.6277048587799072,0.16043731570243835
2025-06-26 20:15:00,26.05,0.0,20,15,3,0,24.127504348754883,2.233537435531616,0.16043731570243835
2025-06-26 20:30:00,25.9,0.0,20,30,3,0,23.788679122924805,2.051318407058716,0.15671619772911072
2025-06-26 20:45:00,25.75,0.0,20,45,3,0,23.773210525512695,2.051318407058716,0.15671619772911072
2025-06-26 21:00:00,25.6,0.0,21,0,3,0,23.773210525512695,2.445485830307007,0.15671619772911072
2025-06-26 21:15:00,25.5,0.0,21,15,3,0,23.621915817260742,2.051318407058716,0.15671619772911072
2025-06-26 21:30:00,25.4,0.0,21,30,3,0,23.621915817260742,2.051318407058716,0.15671619772911072
2025-06-26 21:45:00,25.3,0.0,21,45,3,0,23.621915817260742,2.051318407058716,0.15671619772911072
2025-06-26 22:00:00,25.2,0.0,22,0,3,0,23.621915817260742,2.445485830307007,0.15671619772911072
2025-06-26 22:15:00,25.15,0.0,22,15,3,0,23.168495178222656,1.6143720149993896,0.12781170010566711
2025-06-26 22:30:00,25.1,0.0,22,30,3,0,23.168495178222656,1.6143720149993896,0.12781170010566711
2025-06-26 22:45:00,25.05,0.0,22,45,3,0,23.181180953979492,1.6143720149993896,0.12781170010566711
2025-06-26 23:00:00,25.0,0.0,23,0,3,0,23.181180953979492,2.0085394382476807,0.12781170010566711
2025-06-26 23:15:00,24.975,0.0,23,15,3,0,23.181180953979492,1.6143720149993896,0.12781170010566711
2025-06-26 23:30:00,24.95,0.0,23,30,3,0,23.078441619873047,1.6143720149993896,0.12781170010566711
2025-06-26 23:45:00,24.924999999999997,0.0,23,45,3,0,23.078441619873047,1.6143720149993896,0.12781170010566711
2025-06-27 00:00:00,24.9,0.0,0,0,4,0,23.078441619873047,0.45565512776374817,0.12781170010566711
2025-06-27 00:15:00,24.849999999999998,0.0,0,15,4,0,23.078441619873047,0.8367596864700317,0.12781170010566711
2025-06-27 00:30:00,24.799999999999997,0.0,0,30,4,0,22.59493637084961,0.8367596864700317,0.12781170010566711
2025-06-27 00:45:00,24.75,0.0,0,45,4,0,22.5319881439209,0.8367596864700317,0.12781170010566711
2025-06-27 01:00:00,24.7,0.0,1,0,4,0,22.556474685668945,0.45565512776374817,0.12781170010566711
2025-06-27 01:15:00,24.675,0.0,1,15,4,0,22.646484375,0.8367596864700317,0.12781170010566711
2025-06-27 01:30:00,24.65,0.0,1,30,4,0,22.646484375,0.8367596864700317,0.12781170010566711
2025-06-27 01:45:00,24.625,0.0,1,45,4,0,22.646484375,0.8367596864700317,0.12781170010566711
2025-06-27 02:00:00,24.6,0.0,2,0,4,0,22.591659545898438,0.45565512776374817,0.12781170010566711
2025-06-27 02:15:00,24.525000000000002,0.0,2,15,4,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-27 02:30:00,24.450000000000003,0.0,2,30,4,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-27 02:45:00,24.375,0.0,2,45,4,0,22.465974807739258,0.8367596864700317,0.12781170010566711
2025-06-27 03:00:00,24.3,0.0,3,0,4,0,22.19317054748535,0.45565512776374817,0.12781170010566711
2025-06-27 03:15:00,24.275,0.0,3,15,4,0,22.19317054748535,0.8367596864700317,0.12781170010566711
2025-06-27 03:30:00,24.25,0.0,3,30,4,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-27 03:45:00,24.225,0.0,3,45,4,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-27 04:00:00,24.2,0.0,4,0,4,0,22.102298736572266,0.45565512776374817,0.12781170010566711
2025-06-27 04:15:00,24.15,0.0,4,15,4,0,22.102298736572266,0.8367596864700317,0.12781170010566711
2025-06-27 04:30:00,24.1,0.0,4,30,4,0,21.956689834594727,0.8367596864700317,0.12781170010566711
2025-06-27 04:45:00,24.05,0.0,4,45,4,0,21.956689834594727,0.8367596864700317,0.12781170010566711
2025-06-27 05:00:00,24.0,0.0,5,0,4,0,21.854097366333008,0.45565512776374817,0.12781170010566711
2025-06-27 05:15:00,23.975,0.0013125,5,15,4,0,22.410076141357422,0.8367596864700317,0.12781170010566711
2025-06-27 05:30:00,23.95,0.002625,5,30,4,0,22.622854232788086,0.8367596864700317,0.7424517869949341
2025-06-27 05:45:00,23.924999999999997,0.0039375,5,45,4,0,22.622854232788086,20.551889419555664,10.318973541259766
2025-06-27 06:00:00,23.9,0.00525,6,0,4,1,22.622854232788086,18.992807388305664,9.284894943237305
2025-06-27 06:15:00,24.025,0.012875,6,15,4,1,23.021238327026367,133.83482360839844,134.69052124023438
2025-06-27 06:30:00,24.15,0.0205,6,30,4,1,23.357440948486328,275.2837829589844,270.4788513183594
2025-06-27 06:45:00,24.275,0.028125,6,45,4,1,23.65521812438965,401.04876708984375,387.44854736328125
2025-06-27 07:00:00,24.4,0.03575,7,0,4,1,24.179651260375977,512.0691528320312,500.83563232421875
2025-06-27 07:15:00,24.674999999999997,0.04625,7,15,4,1,24.56023406982422,684.0772705078125,670.0470581054688
2025-06-27 07:30:00,24.95,0.05675,7,30,4,1,25.536039352416992,819.1962890625,810.3829956054688
2025-06-27 07:45:00,25.225,0.06725,7,45,4,1,27.111244201660156,964.9933471679688,929.8499145507812
2025-06-27 08:00:00,25.5,0.07775,8,0,4,1,27.111244201660156,1144.27978515625,1108.283203125
2025-06-27 08:15:00,25.85,0.088625,8,15,4,1,27.80392074584961,1294.6268310546875,1269.588134765625
2025-06-27 08:30:00,26.2,0.0995,8,30,4,1,28.564023971557617,1481.678955078125,1430.3662109375
2025-06-27 08:45:00,26.549999999999997,0.110375,8,45,4,1,29.21526527404785,1562.91943359375,1518.519775390625
2025-06-27 09:00:00,26.9,0.12125,9,0,4,1,29.793703079223633,1806.110595703125,1762.2283935546875
2025-06-27 09:15:00,27.2,0.1285,9,15,4,1,30.906646728515625,1891.3756103515625,1831.6513671875
2025-06-27 09:30:00,27.5,0.13575,9,30,4,1,31.625944137573242,1985.0687255859375,1945.3681640625
2025-06-27 09:45:00,27.8,0.143,9,45,4,1,32.021366119384766,2068.273681640625,2021.1590576171875
2025-06-27 10:00:00,28.1,0.15025,10,0,4,1,33.277896881103516,2053.421142578125,2022.1246337890625
2025-06-27 10:15:00,28.400000000000002,0.1559375,10,15,4,1,33.521575927734375,2111.157470703125,2067.18359375
2025-06-27 10:30:00,28.700000000000003,0.161625,10,30,4,1,34.865631103515625,2111.157470703125,2066.9755859375
2025-06-27 10:45:00,29.0,0.1673125,10,45,4,1,34.6515998840332,2368.26220703125,2348.069091796875
